0	0	0	0	0	0
256	0	0	198	12	4
512	0	0	387	24	9
768	0	0	571	36	12
1024	0	0	757	48	16
1280	0	0	943	60	20
1536	0	0	1130	72	24
1792	0	0	1316	84	28
2048	0	0	1505	97	31
2303	0	0	1689	109	35
2559	0	0	1877	121	39
2815	0	0	2070	133	43
3071	0	0	2266	145	47
3327	0	0	2453	157	50
3583	0	0	2637	169	55
3839	0	0	2825	182	59
4095	0	0	3017	194	63
0	256	0	56	233	18
256	256	0	253	245	22
512	256	0	438	258	27
768	256	0	625	269	30
1024	256	0	813	280	34
1280	256	0	1004	292	38
1536	256	0	1187	303	43
1792	256	0	1377	314	46
2048	256	0	1567	326	49
2303	256	0	1749	337	54
2559	256	0	1944	348	58
2815	256	0	2138	360	62
3071	256	0	2330	371	66
3327	256	0	2518	382	69
3583	256	0	2703	394	74
3839	256	0	2896	405	78
4095	256	0	3086	416	82
0	512	0	113	448	36
256	512	0	307	461	41
512	512	0	491	472	45
768	512	0	681	483	49
1024	512	0	870	495	53
1280	512	0	1058	508	57
1536	512	0	1241	520	61
1792	512	0	1434	531	65
2048	512	0	1623	544	69
2303	512	0	1811	557	73
2559	512	0	2004	570	77
2815	512	0	2198	582	81
3071	512	0	2389	595	85
3327	512	0	2578	607	89
3583	512	0	2764	620	93
3839	512	0	2958	632	97
4095	512	0	3143	644	101
0	768	0	169	677	55
256	768	0	361	690	60
512	768	0	547	703	64
768	768	0	737	715	68
1024	768	0	926	728	71
1280	768	0	1114	741	76
1536	768	0	1302	754	80
1792	768	0	1495	766	84
2048	768	0	1682	779	89
2303	768	0	1872	792	92
2559	768	0	2067	806	96
2815	768	0	2260	818	100
3071	768	0	2449	830	104
3327	768	0	2637	843	109
3583	768	0	2827	857	112
3839	768	0	3022	869	117
4095	768	0	3201	882	121
0	1024	0	226	910	74
256	1024	0	415	925	78
512	1024	0	605	940	83
768	1024	0	797	954	87
1024	1024	0	984	966	91
1280	1024	0	1172	979	94
1536	1024	0	1362	992	99
1792	1024	0	1555	1003	103
2048	1024	0	1740	1016	108
2303	1024	0	1935	1031	112
2559	1024	0	2132	1043	116
2815	1024	0	2324	1056	120
3071	1024	0	2508	1066	124
3327	1024	0	2697	1080	128
3583	1024	0	2891	1093	133
3839	1024	0	3083	1104	136
4095	1024	0	3259	1116	140
0	1280	0	283	1141	94
256	1280	0	471	1156	98
512	1280	0	661	1170	102
768	1280	0	853	1183	106
1024	1280	0	1044	1197	111
1280	1280	0	1227	1207	114
1536	1280	0	1419	1219	118
1792	1280	0	1611	1231	122
2048	1280	0	1798	1243	126
2303	1280	0	1994	1258	132
2559	1280	0	2190	1271	135
2815	1280	0	2381	1284	139
3071	1280	0	2569	1296	143
3327	1280	0	2755	1310	148
3583	1280	0	2952	1324	152
3839	1280	0	3141	1337	155
4095	1280	0	3323	1349	160
0	1536	0	339	1377	114
256	1536	0	527	1392	117
512	1536	0	719	1405	121
768	1536	0	910	1418	125
1024	1536	0	1099	1432	130
1280	1536	0	1288	1447	134
1536	1536	0	1483	1459	137
1792	1536	0	1671	1471	141
2048	1536	0	1860	1483	146
2303	1536	0	2053	1496	151
2559	1536	0	2251	1510	155
2815	1536	0	2445	1524	159
3071	1536	0	2635	1539	164
3327	1536	0	2822	1552	168
3583	1536	0	3021	1565	172
3839	1536	0	3207	1579	177
4095	1536	0	3393	1591	180
0	1792	0	395	1615	133
256	1792	0	585	1629	137
512	1792	0	777	1642	141
768	1792	0	967	1654	145
1024	1792	0	1158	1669	149
1280	1792	0	1349	1683	154
1536	1792	0	1544	1695	157
1792	1792	0	1730	1707	161
2048	1792	0	1920	1719	165
2303	1792	0	2116	1732	170
2559	1792	0	2319	1750	174
2815	1792	0	2511	1763	178
3071	1792	0	2693	1774	183
3327	1792	0	2882	1787	188
3583	1792	0	3085	1802	192
3839	1792	0	3265	1815	196
4095	1792	0	3456	1826	199
0	2048	0	452	1851	153
256	2048	0	643	1865	157
512	2048	0	834	1877	160
768	2048	0	1026	1890	165
1024	2048	0	1216	1906	169
1280	2048	0	1410	1919	173
1536	2048	0	1602	1931	177
1792	2048	0	1789	1942	180
2048	2048	0	1982	1954	185
2303	2048	0	2180	1969	189
2559	2048	0	2379	1985	195
2815	2048	0	2570	1997	199
3071	2048	0	2754	2009	202
3327	2048	0	2947	2023	206
3583	2048	0	3140	2036	211
3839	2048	0	3321	2049	216
4095	2048	0	3517	2061	220
0	2303	0	508	2087	172
256	2303	0	700	2099	177
512	2303	0	891	2111	180
768	2303	0	1083	2125	184
1024	2303	0	1273	2140	189
1280	2303	0	1469	2153	193
1536	2303	0	1659	2165	198
1792	2303	0	1846	2177	200
2048	2303	0	2042	2189	205
2303	2303	0	2241	2206	209
2559	2303	0	2434	2219	214
2815	2303	0	2625	2231	219
3071	2303	0	2816	2249	222
3327	2303	0	3011	2261	226
3583	2303	0	3195	2272	230
3839	2303	0	3381	2284	236
4095	2303	0	3586	2301	240
0	2559	0	562	2323	192
256	2559	0	756	2339	196
512	2559	0	948	2353	201
768	2559	0	1139	2367	204
1024	2559	0	1330	2382	208
1280	2559	0	1528	2397	213
1536	2559	0	1718	2412	217
1792	2559	0	1909	2424	221
2048	2559	0	2103	2436	225
2303	2559	0	2302	2452	229
2559	2559	0	2497	2468	234
2815	2559	0	2687	2484	238
3071	2559	0	2878	2498	243
3327	2559	0	3077	2513	247
3583	2559	0	3258	2526	251
3839	2559	0	3453	2541	254
4095	2559	0	3649	2554	260
0	2815	0	619	2569	211
256	2815	0	814	2585	217
512	2815	0	1008	2601	221
768	2815	0	1198	2615	224
1024	2815	0	1390	2627	228
1280	2815	0	1586	2639	233
1536	2815	0	1777	2655	237
1792	2815	0	1969	2666	242
2048	2815	0	2166	2679	244
2303	2815	0	2364	2694	250
2559	2815	0	2557	2707	254
2815	2815	0	2744	2721	260
3071	2815	0	2939	2734	264
3327	2815	0	3133	2748	267
3583	2815	0	3311	2757	271
3839	2815	0	3501	2766	276
